Date,Open,High,Low,Close,ZigZag
05.03.2019,1.13358,1.13379,1.1289,1.13054,0
06.03.2019,1.13056,1.1324,1.12868,1.13123,0
07.03.2019,1.13119,1.13196,1.11757,1.11976,1.12
08.03.2019,1.11975,1.12455,1.11846,1.1232,0
10.03.2019,1.12352,1.12367,1.12305,1.1231,0
11.03.2019,1.12311,1.12642,1.12211,1.12584,0
12.03.2019,1.12585,1.13043,1.12486,1.12859,0
13.03.2019,1.1286,1.13379,1.12767,1.13297,0
14.03.2019,1.13299,1.13355,1.12935,1.13058,0
15.03.2019,1.13057,1.13436,1.12994,1.13227,0
17.03.2019,1.13189,1.13201,1.13184,1.13187,0
18.03.2019,1.13188,1.13583,1.13187,1.13355,0
19.03.2019,1.13354,1.13611,1.1333,1.13535,0
20.03.2019,1.13537,1.14475,1.13348,1.14277,1.14
21.03.2019,1.14278,1.14367,1.13418,1.13731,0
22.03.2019,1.13732,1.139,1.12726,1.12982,0
24.03.2019,1.12969,1.12976,1.12945,1.12949,0
25.03.2019,1.1295,1.13307,1.12885,1.13144,0
26.03.2019,1.13145,1.13252,1.12624,1.12732,0
27.03.2019,1.12734,1.1285,1.12415,1.12515,0
28.03.2019,1.12509,1.12605,1.12131,1.12291,0
29.03.2019,1.12288,1.1246,1.12092,1.12162,0
31.03.2019,1.12201,1.12243,1.122,1.12225,0
01.04.2019,1.12226,1.12492,1.11984,1.12044,0
02.04.2019,1.12045,1.12154,1.1183,1.12026,1.12
03.04.2019,1.12027,1.12541,1.12013,1.1244,0
04.04.2019,1.12442,1.1247,1.12055,1.12217,0
05.04.2019,1.12218,1.12461,1.12096,1.12107,0
07.04.2019,1.12168,1.12178,1.12145,1.12176,0
08.04.2019,1.12178,1.12739,1.12143,1.12551,0
09.04.2019,1.1255,1.12837,1.12549,1.12649,0
10.04.2019,1.1265,1.12872,1.1229,1.12753,0
11.04.2019,1.12754,1.12867,1.12493,1.12595,0
12.04.2019,1.12596,1.13232,1.12566,1.12938,1.13
14.04.2019,1.13032,1.13065,1.13015,1.13022,0
15.04.2019,1.13023,1.13203,1.12969,1.13037,0
16.04.2019,1.13038,1.13132,1.12793,1.12839,0
17.04.2019,1.12838,1.1323,1.12807,1.12958,0
18.04.2019,1.12959,1.13033,1.12247,1.12342,0
19.04.2019,1.12343,1.12476,1.12316,1.12405,0
21.04.2019,1.1243,1.12442,1.12425,1.12435,0
22.04.2019,1.12436,1.12614,1.12352,1.12578,0
23.04.2019,1.12579,1.12607,1.11917,1.1223,0
24.04.2019,1.12231,1.12236,1.11401,1.11528,0
25.04.2019,1.11529,1.11619,1.11173,1.11348,0
26.04.2019,1.11349,1.11734,1.11106,1.11424,0
28.04.2019,1.11485,1.115,1.1147,1.11487,0
29.04.2019,1.11489,1.11862,1.11445,1.11843,0
30.04.2019,1.11842,1.12286,1.11751,1.1215,0
01.05.2019,1.12151,1.12641,1.11866,1.12018,0
02.05.2019,1.12017,1.12185,1.117,1.11722,0
03.05.2019,1.11723,1.12041,1.11347,1.11989,0
05.05.2019,1.11932,1.11947,1.11805,1.1184,0
06.05.2019,1.11841,1.12085,1.11783,1.12004,0
07.05.2019,1.12003,1.12173,1.1166,1.11888,0
08.05.2019,1.1189,1.1213,1.11821,1.11971,0
09.05.2019,1.11972,1.12503,1.11727,1.12178,0
10.05.2019,1.12179,1.12529,1.1217,1.12326,0
12.05.2019,1.12362,1.12383,1.12335,1.12351,0
13.05.2019,1.12352,1.12628,1.12181,1.12314,0
14.05.2019,1.12317,1.12433,1.12006,1.12027,0
15.05.2019,1.12028,1.12239,1.11774,1.12066,0
16.05.2019,1.12065,1.12232,1.11656,1.11726,0
17.05.2019,1.11725,1.11837,1.11543,1.11543,0
19.05.2019,1.11626,1.11644,1.11615,1.1164,0
20.05.2019,1.11639,1.11741,1.11499,1.11666,0
21.05.2019,1.11665,1.11835,1.11413,1.11637,0
22.05.2019,1.11634,1.11796,1.11479,1.11546,0
23.05.2019,1.11545,1.11867,1.11067,1.11835,1.11
24.05.2019,1.11831,1.12114,1.11764,1.12013,0
26.05.2019,1.12095,1.12109,1.12063,1.12063,0
27.05.2019,1.12062,1.12145,1.11862,1.11928,0
28.05.2019,1.11929,1.11977,1.11588,1.11675,0
29.05.2019,1.11673,1.11718,1.11238,1.11361,0
30.05.2019,1.11359,1.11427,1.11154,1.11288,0
31.05.2019,1.11289,1.11791,1.11246,1.11642,0
02.06.2019,1.11716,1.11735,1.11701,1.11731,0
03.06.2019,1.1173,1.12614,1.11596,1.1245,0
04.06.2019,1.12451,1.12767,1.12262,1.1253,0
05.06.2019,1.12531,1.13041,1.12191,1.1228,0
06.06.2019,1.12279,1.13082,1.11999,1.12749,0
07.06.2019,1.1275,1.13471,1.12506,1.13342,1.13
09.06.2019,1.13165,1.13206,1.13161,1.13185,0
10.06.2019,1.13186,1.13237,1.12896,1.13173,0
11.06.2019,1.13175,1.13368,1.13014,1.13289,0
12.06.2019,1.1329,1.13429,1.12818,1.12919,0
13.06.2019,1.12918,1.13032,1.12681,1.12789,0
14.06.2019,1.12788,1.12886,1.12019,1.1204,0
16.06.2019,1.12155,1.12166,1.12135,1.12149,0
17.06.2019,1.1215,1.12463,1.12031,1.12236,0
18.06.2019,1.12238,1.12422,1.11808,1.11972,1.12
19.06.2019,1.11973,1.12537,1.11866,1.12351,0
20.06.2019,1.1235,1.1316,1.12346,1.12938,0
21.06.2019,1.12939,1.13772,1.12825,1.13663,0
23.06.2019,1.13741,1.13846,1.1374,1.13845,0
24.06.2019,1.13844,1.14033,1.1372,1.13987,0
25.06.2019,1.13988,1.14115,1.13438,1.13675,1.14
26.06.2019,1.13676,1.13904,1.1347,1.1373,0
27.06.2019,1.13731,1.13809,1.13472,1.13706,0
28.06.2019,1.13707,1.1393,1.13501,1.13659,0
30.06.2019,1.13665,1.13693,1.13594,1.13594,0
01.07.2019,1.13595,1.13633,1.12804,1.12862,0
02.07.2019,1.12863,1.13202,1.12746,1.12899,0
03.07.2019,1.129,1.13109,1.1268,1.12868,0
04.07.2019,1.12867,1.12945,1.12726,1.12846,0
05.07.2019,1.12847,1.12855,1.12069,1.12233,0
07.07.2019,1.12267,1.12274,1.1226,1.12262,0
08.07.2019,1.12263,1.12338,1.12064,1.12146,0
09.07.2019,1.12147,1.12183,1.11928,1.12038,0
10.07.2019,1.12037,1.12636,1.12013,1.12577,0
11.07.2019,1.12579,1.12852,1.12446,1.12492,0
12.07.2019,1.12493,1.12743,1.12377,1.12669,0
14.07.2019,1.12687,1.12717,1.12687,1.12706,0
15.07.2019,1.12707,1.12832,1.12528,1.12593,0
16.07.2019,1.12594,1.12629,1.12014,1.12112,0
17.07.2019,1.12111,1.12331,1.11995,1.12267,0
18.07.2019,1.12266,1.12799,1.12047,1.12606,0
19.07.2019,1.12605,1.12679,1.12029,1.12163,0
21.07.2019,1.1215,1.1218,1.12144,1.1217,0
22.07.2019,1.12172,1.12247,1.12032,1.12038,0
23.07.2019,1.12039,1.12075,1.11454,1.11504,0
24.07.2019,1.11505,1.11552,1.11264,1.11414,0
25.07.2019,1.11411,1.11872,1.11008,1.11442,0
26.07.2019,1.11439,1.11503,1.11114,1.11254,0
28.07.2019,1.11318,1.11319,1.11288,1.11288,0
29.07.2019,1.11289,1.11504,1.11124,1.11419,0
30.07.2019,1.11418,1.11605,1.11316,1.11564,0
31.07.2019,1.11563,1.11615,1.10596,1.1071,0
01.08.2019,1.10711,1.10954,1.10264,1.10784,1.1
02.08.2019,1.10782,1.11159,1.10693,1.11104,0
04.08.2019,1.11078,1.11086,1.11059,1.11072,0
05.08.2019,1.11073,1.12445,1.1106,1.12413,0
06.08.2019,1.12409,1.12491,1.11669,1.12047,1.12
07.08.2019,1.12048,1.12413,1.11787,1.12035,0
08.08.2019,1.12033,1.12322,1.11764,1.11855,0
09.08.2019,1.11856,1.12224,1.11829,1.11994,0
11.08.2019,1.12015,1.12076,1.11999,1.12068,0
12.08.2019,1.12067,1.12301,1.11615,1.12156,0
13.08.2019,1.12159,1.1228,1.11694,1.11758,0
14.08.2019,1.11759,1.11902,1.11301,1.11424,0
15.08.2019,1.11425,1.11579,1.10909,1.11099,0
16.08.2019,1.111,1.11107,1.10657,1.10855,0
18.08.2019,1.10921,1.10936,1.1089,1.10915,0
19.08.2019,1.10914,1.11132,1.10755,1.10809,0
20.08.2019,1.1081,1.11062,1.10651,1.10965,0
21.08.2019,1.10966,1.11065,1.10797,1.10896,0
22.08.2019,1.10897,1.11126,1.10631,1.1083,0
23.08.2019,1.10829,1.11527,1.10511,1.11355,0
25.08.2019,1.11488,1.11501,1.11416,1.11428,0
26.08.2019,1.11429,1.11524,1.10936,1.11008,0
27.08.2019,1.11009,1.11154,1.10851,1.1089,0
28.08.2019,1.10891,1.10973,1.10727,1.10851,0
29.08.2019,1.10852,1.10925,1.10415,1.10585,0
30.08.2019,1.10584,1.10595,1.09627,1.09865,0
01.09.2019,1.09896,1.09919,1.09892,1.09898,0
02.09.2019,1.09897,1.09926,1.09573,1.09636,0
03.09.2019,1.09637,1.09782,1.09256,1.0972,1.09
04.09.2019,1.09718,1.10378,1.0971,1.10341,0
05.09.2019,1.1034,1.1084,1.10165,1.10335,0
06.09.2019,1.10336,1.10566,1.10197,1.10243,0
08.09.2019,1.10224,1.10234,1.10191,1.10197,0
09.09.2019,1.10196,1.10675,1.10149,1.10464,0
10.09.2019,1.10466,1.1059,1.103,1.10495,0
11.09.2019,1.10496,1.10551,1.09847,1.10129,0
12.09.2019,1.1013,1.10866,1.09265,1.10558,0
13.09.2019,1.10556,1.1109,1.10556,1.10653,1.11
15.09.2019,1.10817,1.10857,1.10816,1.10825,0
16.09.2019,1.10826,1.10838,1.09928,1.10025,0
17.09.2019,1.10024,1.1075,1.09896,1.10731,0
18.09.2019,1.10732,1.10742,1.10131,1.10286,0
19.09.2019,1.10285,1.10719,1.10222,1.1044,0
20.09.2019,1.10439,1.10671,1.09957,1.10163,0
22.09.2019,1.10186,1.10191,1.10164,1.1018,0
23.09.2019,1.10179,1.10248,1.09656,1.09934,0
24.09.2019,1.09933,1.10235,1.09832,1.1013,0
25.09.2019,1.10131,1.10164,1.09369,1.09507,0
26.09.2019,1.09504,1.09669,1.09084,1.09217,0
27.09.2019,1.09218,1.09581,1.09044,1.09369,0
29.09.2019,1.09435,1.09437,1.09411,1.09416,0
30.09.2019,1.09414,1.09472,1.08841,1.08987,0
01.10.2019,1.08986,1.09423,1.08784,1.09333,1.09
02.10.2019,1.09334,1.0963,1.09036,1.09598,0
03.10.2019,1.09597,1.09987,1.09404,1.09741,0
04.10.2019,1.09742,1.09988,1.09565,1.09723,0
06.10.2019,1.09825,1.09833,1.09808,1.09827,0
07.10.2019,1.09826,1.10001,1.09613,1.09709,0
08.10.2019,1.0971,1.09955,1.09406,1.09592,0
09.10.2019,1.09593,1.09899,1.09542,1.09836,0
10.10.2019,1.09835,1.10332,1.09792,1.101,0
11.10.2019,1.10101,1.10622,1.10003,1.10314,0
13.10.2019,1.1029,1.1029,1.10245,1.10277,0
14.10.2019,1.10276,1.10421,1.10123,1.10254,0
15.10.2019,1.10253,1.10455,1.09907,1.10339,0
16.10.2019,1.10338,1.1085,1.10219,1.10733,0
17.10.2019,1.10734,1.11393,1.10645,1.11241,0
18.10.2019,1.1124,1.11742,1.11141,1.11742,0
20.10.2019,1.11529,1.11561,1.11508,1.11553,0
21.10.2019,1.11554,1.11788,1.11382,1.1151,1.12
22.10.2019,1.11511,1.11562,1.11171,1.11283,0
23.10.2019,1.11284,1.11396,1.11056,1.11315,0
24.10.2019,1.11316,1.11621,1.10925,1.11029,0
25.10.2019,1.1103,1.11223,1.10724,1.10767,0
27.10.2019,1.1082,1.10835,1.10816,1.10834,0
28.10.2019,1.10835,1.11061,1.10756,1.10978,0
29.10.2019,1.10977,1.1117,1.1073,1.11117,0
30.10.2019,1.11118,1.11548,1.10795,1.11516,0
31.10.2019,1.11517,1.11751,1.11309,1.11556,0
01.11.2019,1.11554,1.11713,1.11277,1.11563,0
03.11.2019,1.11684,1.11686,1.11635,1.11656,0
04.11.2019,1.11655,1.11748,1.11212,1.11274,0
05.11.2019,1.11272,1.11397,1.10629,1.10734,0
06.11.2019,1.10735,1.10922,1.10645,1.10695,0
07.11.2019,1.10694,1.10909,1.10356,1.10518,0
08.11.2019,1.10517,1.10548,1.10161,1.10199,0
10.11.2019,1.10196,1.10223,1.10185,1.10214,0
11.11.2019,1.10215,1.10425,1.1016,1.10342,0
12.11.2019,1.10341,1.1038,1.1002,1.10115,0
13.11.2019,1.10116,1.10199,1.09948,1.10091,0
14.11.2019,1.10092,1.1027,1.09885,1.10193,1.1
15.11.2019,1.10194,1.10563,1.1014,1.1052,0
17.11.2019,1.10484,1.1054,1.10484,1.10534,0
18.11.2019,1.10533,1.10894,1.10528,1.10716,0
19.11.2019,1.10718,1.10833,1.1062,1.10774,0
20.11.2019,1.10775,1.10808,1.10525,1.10774,0
21.11.2019,1.10775,1.10964,1.10516,1.1065,1.11
22.11.2019,1.10649,1.1087,1.10138,1.10205,0
24.11.2019,1.10184,1.10221,1.10155,1.10221,0
25.11.2019,1.10222,1.10316,1.10031,1.10099,0
26.11.2019,1.101,1.1025,1.10067,1.10214,0
27.11.2019,1.10215,1.10216,1.09918,1.10044,0
28.11.2019,1.10045,1.10174,1.09999,1.10109,0
29.11.2019,1.10108,1.10277,1.09807,1.10174,1.1
01.12.2019,1.1023,1.10234,1.10165,1.10178,0
02.12.2019,1.10176,1.10893,1.10024,1.10755,0
03.12.2019,1.10756,1.1093,1.10655,1.10814,0
04.12.2019,1.10813,1.11156,1.10662,1.10821,0
05.12.2019,1.1082,1.11076,1.10787,1.11035,0
06.12.2019,1.11036,1.11092,1.10393,1.10578,0
08.12.2019,1.10578,1.106,1.10554,1.10579,0
09.12.2019,1.10578,1.10773,1.10528,1.10639,0
10.12.2019,1.10638,1.1097,1.10623,1.10919,0
11.12.2019,1.10918,1.11408,1.10696,1.11321,0
12.12.2019,1.11322,1.11991,1.11025,1.11828,0
13.12.2019,1.11825,1.11855,1.11115,1.11178,0
15.12.2019,1.11256,1.11303,1.11221,1.11237,0
16.12.2019,1.11236,1.11575,1.11226,1.11351,0
17.12.2019,1.11352,1.11739,1.11287,1.11509,0
18.12.2019,1.11508,1.11508,1.11097,1.11149,0
19.12.2019,1.11148,1.11437,1.11069,1.11206,0
20.12.2019,1.11211,1.11231,1.10658,1.10759,0
22.12.2019,1.10797,1.10804,1.10759,1.10797,0
23.12.2019,1.10795,1.10953,1.10693,1.10911,0
24.12.2019,1.10913,1.10934,1.10686,1.10861,0
25.12.2019,1.109,1.10947,1.10895,1.10937,0
26.12.2019,1.10939,1.11083,1.10816,1.11007,0
27.12.2019,1.11006,1.11877,1.10981,1.11732,0
29.12.2019,1.11742,1.11833,1.11709,1.11807,0
30.12.2019,1.11808,1.12202,1.118,1.12008,0
31.12.2019,1.12007,1.12387,1.11982,1.12256,1.12
02.01.2020,1.11957,1.12026,1.1163,1.11703,0
03.01.2020,1.11699,1.11793,1.11245,1.11593,0
05.01.2020,1.1164,1.11672,1.11583,1.11599,0
06.01.2020,1.11598,1.12051,1.11566,1.11949,0
07.01.2020,1.11948,1.11966,1.11331,1.11535,0
08.01.2020,1.11534,1.11677,1.11012,1.11124,0
09.01.2020,1.11125,1.11198,1.10926,1.11088,0
10.01.2020,1.11087,1.11286,1.10845,1.11196,0
12.01.2020,1.11174,1.11201,1.11123,1.11156,0
13.01.2020,1.11157,1.11463,1.1112,1.11339,0
14.01.2020,1.11338,1.11439,1.1104,1.11269,0
15.01.2020,1.1127,1.11628,1.1118,1.11518,0
16.01.2020,1.11519,1.11721,1.11274,1.11364,0
17.01.2020,1.11365,1.11419,1.10857,1.10906,0
19.01.2020,1.1089,1.10942,1.1089,1.1094,0
20.01.2020,1.10939,1.11018,1.10762,1.10956,0
21.01.2020,1.10957,1.11175,1.10821,1.10846,0
22.01.2020,1.10845,1.10978,1.10696,1.10952,0
23.01.2020,1.10951,1.11081,1.10358,1.10548,0
24.01.2020,1.10549,1.1061,1.10196,1.10269,0
26.01.2020,1.10316,1.10336,1.10239,1.1024,0
27.01.2020,1.10239,1.10369,1.10091,1.10188,0
28.01.2020,1.10187,1.10246,1.09973,1.10216,0
29.01.2020,1.10217,1.1027,1.09918,1.10133,0
30.01.2020,1.10131,1.10388,1.10062,1.10281,0
31.01.2020,1.10279,1.10932,1.10163,1.1093,0
02.02.2020,1.10887,1.109,1.10879,1.10885,0
03.02.2020,1.10886,1.10886,1.10353,1.10618,0
04.02.2020,1.10619,1.10636,1.10323,1.10442,0
05.02.2020,1.10443,1.10473,1.09931,1.09999,0
06.02.2020,1.10001,1.10134,1.09639,1.09802,0
07.02.2020,1.09804,1.09844,1.09415,1.09455,0
09.02.2020,1.09441,1.095,1.09441,1.09486,0
10.02.2020,1.09487,1.09569,1.09071,1.09097,0
11.02.2020,1.09098,1.09245,1.08908,1.09184,0
12.02.2020,1.09183,1.0925,1.08648,1.08751,0
13.02.2020,1.08749,1.08881,1.08334,1.08407,0
14.02.2020,1.08408,1.08607,1.08267,1.08336,0
16.02.2020,1.08382,1.08411,1.0838,1.08406,0
17.02.2020,1.08407,1.08505,1.08286,1.08361,0
18.02.2020,1.0836,1.08367,1.07851,1.07918,0
20.02.2020,1.08131,1.08205,1.07821,1.0787,1.08
21.02.2020,1.07875,1.08634,1.0787,1.08458,0
23.02.2020,1.08257,1.08417,1.08174,1.08383,0
24.02.2020,1.08383,1.08718,1.08049,1.08485,0
25.02.2020,1.08485,1.089,1.08299,1.08795,0
26.02.2020,1.08795,1.09085,1.08548,1.08862,0
27.02.2020,1.08865,1.10056,1.08847,1.09962,0
28.02.2020,1.09962,1.10529,1.09507,1.1026,0
01.03.2020,1.10426,1.10737,1.10383,1.10515,0
02.03.2020,1.10515,1.11844,1.10361,1.11442,0
03.03.2020,1.11442,1.12089,1.10953,1.11764,0
04.03.2020,1.11765,1.11873,1.10953,1.1138,0
05.03.2020,1.1138,1.12447,1.11194,1.12224,0
06.03.2020,1.12224,1.13546,1.12111,1.1284,0
08.03.2020,1.13465,1.13963,1.13348,1.13875,0
09.03.2020,1.13875,1.1496,1.13558,1.1399,1.15
10.03.2020,1.1399,1.14249,1.12749,1.13138,0
11.03.2020,1.13138,1.13664,1.12492,1.12612,0
12.03.2020,1.12612,1.13332,1.10554,1.11823,0
13.03.2020,1.11823,1.12212,1.10549,1.10992,0
15.03.2020,1.10633,1.11991,1.10633,1.11556,0
16.03.2020,1.11555,1.12365,1.10847,1.11634,0
17.03.2020,1.11634,1.11891,1.09551,1.1016,0
18.03.2020,1.10161,1.10449,1.08018,1.09441,0
19.03.2020,1.09445,1.09488,1.06537,1.06544,0
20.03.2020,1.06544,1.08308,1.06376,1.06908,0
22.03.2020,1.07004,1.07066,1.06356,1.06886,1.06
23.03.2020,1.06886,1.08274,1.06576,1.07635,0
24.03.2020,1.07634,1.0888,1.07458,1.0798,0
25.03.2020,1.0798,1.08936,1.07601,1.08883,0
26.03.2020,1.0888,1.10587,1.08742,1.10473,0
27.03.2020,1.10471,1.11465,1.09532,1.11392,0
29.03.2020,1.11155,1.11438,1.11049,1.11362,0
30.03.2020,1.11362,1.11382,1.10099,1.10289,0
31.03.2020,1.10289,1.10426,1.09266,1.10255,0
01.04.2020,1.10258,1.10361,1.09027,1.09514,0
02.04.2020,1.09514,1.09643,1.08206,1.0846,0
03.04.2020,1.0846,1.08552,1.07726,1.07896,0
05.04.2020,1.08072,1.08214,1.07979,1.08053,0
06.04.2020,1.08053,1.08353,1.07683,1.07988,0
07.04.2020,1.07988,1.09261,1.07903,1.08934,0
08.04.2020,1.08934,1.08968,1.08299,1.08599,0
09.04.2020,1.08599,1.09516,1.08409,1.09227,0
10.04.2020,1.09227,1.09521,1.09189,1.0924,0
12.04.2020,1.09483,1.09483,1.09304,1.09316,0
13.04.2020,1.09316,1.09677,1.08926,1.092,0
14.04.2020,1.09198,1.09906,1.0915,1.09834,0
15.04.2020,1.09834,1.09872,1.08564,1.09038,0
16.04.2020,1.09036,1.09071,1.08165,1.08586,0
17.04.2020,1.08586,1.08925,1.0812,1.08696,0
19.04.2020,1.08626,1.0876,1.08623,1.08636,0
20.04.2020,1.08634,1.08965,1.08417,1.08638,0
21.04.2020,1.08638,1.088,1.08166,1.08561,0
22.04.2020,1.08561,1.0885,1.08031,1.08062,0
23.04.2020,1.08062,1.08465,1.0756,1.07746,0
24.04.2020,1.07745,1.08292,1.07269,1.08221,0
26.04.2020,1.08206,1.08227,1.08145,1.08208,0
27.04.2020,1.08208,1.08599,1.08113,1.08244,0
28.04.2020,1.08244,1.08882,1.08097,1.08325,0
29.04.2020,1.08324,1.08854,1.08307,1.08772,0
30.04.2020,1.0877,1.09724,1.08329,1.09448,0
01.05.2020,1.09445,1.1018,1.09343,1.09769,0
03.05.2020,1.09656,1.09754,1.0953,1.09606,0
04.05.2020,1.09606,1.09608,1.08948,1.0903,0
05.05.2020,1.0903,1.09257,1.08257,1.08384,0
06.05.2020,1.08385,1.08436,1.07819,1.0798,0
07.05.2020,1.0798,1.08407,1.07664,1.08361,0
08.05.2020,1.08361,1.08753,1.0815,1.08352,0
10.05.2020,1.08204,1.08394,1.08204,1.08374,0
11.05.2020,1.08376,1.08503,1.08003,1.08091,0
12.05.2020,1.08091,1.08848,1.07842,1.08453,0
13.05.2020,1.08453,1.08963,1.08114,1.08208,0
14.05.2020,1.08208,1.08236,1.07746,1.08059,0
15.05.2020,1.08059,1.08507,1.07887,1.08129,0
17.05.2020,1.07926,1.0823,1.07926,1.08185,0
18.05.2020,1.08185,1.09269,1.07998,1.09138,0
19.05.2020,1.09138,1.09758,1.0902,1.09258,0
20.05.2020,1.09259,1.09989,1.09259,1.09795,0
21.05.2020,1.09795,1.10081,1.09371,1.0949,0
22.05.2020,1.09491,1.09535,1.08852,1.08979,0
24.05.2020,1.08925,1.0908,1.08925,1.09078,0
25.05.2020,1.09077,1.09143,1.08704,1.09014,0
26.05.2020,1.09014,1.09956,1.08968,1.09783,0
27.05.2020,1.09783,1.10306,1.09337,1.10164,0
28.05.2020,1.10164,1.10932,1.09915,1.10777,0
29.05.2020,1.10775,1.11447,1.10697,1.10946,0
31.05.2020,1.11135,1.11194,1.11024,1.11153,0
01.06.2020,1.11156,1.11538,1.11003,1.11251,0
02.06.2020,1.11253,1.11957,1.11151,1.1185,0
03.06.2020,1.11848,1.12577,1.11794,1.12348,0
04.06.2020,1.12348,1.13621,1.11947,1.13355,0
05.06.2020,1.13357,1.13835,1.12783,1.12877,0
07.06.2020,1.1293,1.13195,1.12906,1.1316,0
08.06.2020,1.1316,1.13182,1.12682,1.13039,0
09.06.2020,1.13039,1.13636,1.12408,1.13319,0
10.06.2020,1.13318,1.1422,1.13226,1.13665,1.14
11.06.2020,1.13666,1.14034,1.12855,1.12878,0
12.06.2020,1.12879,1.13403,1.12124,1.12604,0
14.06.2020,1.12326,1.12579,1.12264,1.12514,0
15.06.2020,1.12515,1.13378,1.12266,1.13375,0
16.06.2020,1.13376,1.13532,1.12279,1.12648,0
17.06.2020,1.12647,1.12938,1.12072,1.12419,0
18.06.2020,1.12419,1.12612,1.11854,1.12077,0
19.06.2020,1.12077,1.12542,1.11681,1.11767,1.12
21.06.2020,1.11831,1.11874,1.11683,1.11765,0
22.06.2020,1.11765,1.12806,1.11736,1.12774,0
23.06.2020,1.12773,1.13484,1.12328,1.13123,0
24.06.2020,1.13123,1.13256,1.12482,1.12498,0
25.06.2020,1.12498,1.12594,1.11901,1.12177,0
26.06.2020,1.12177,1.12391,1.11951,1.1218,0
28.06.2020,1.12146,1.12269,1.12136,1.12218,0
29.06.2020,1.1222,1.12877,1.12193,1.12467,0
30.06.2020,1.12466,1.12617,1.11909,1.12333,0
01.07.2020,1.12331,1.12747,1.11845,1.12507,0
02.07.2020,1.12505,1.13022,1.12229,1.12369,0
03.07.2020,1.12371,1.12521,1.1219,1.12447,0
05.07.2020,1.12426,1.1249,1.12361,1.12461,0
06.07.2020,1.12462,1.13451,1.12462,1.1312,0
07.07.2020,1.13119,1.1332,1.12585,1.1274,0
08.07.2020,1.12743,1.13512,1.12618,1.13367,0
09.07.2020,1.13367,1.13702,1.12797,1.12875,0
10.07.2020,1.1288,1.13242,1.12544,1.12996,0
12.07.2020,1.1304,1.13169,1.13007,1.13082,0
13.07.2020,1.13082,1.13744,1.13004,1.13443,0
14.07.2020,1.13443,1.14118,1.13248,1.14096,0
15.07.2020,1.14098,1.14516,1.13908,1.14165,0
16.07.2020,1.14164,1.14412,1.137,1.13874,0
17.07.2020,1.13874,1.14432,1.13771,1.14272,0
19.07.2020,1.14053,1.14452,1.14042,1.14417,0
20.07.2020,1.14417,1.14672,1.14021,1.14553,0
21.07.2020,1.14555,1.15418,1.14225,1.15346,0
22.07.2020,1.15346,1.16008,1.15064,1.15643,0
23.07.2020,1.15643,1.16263,1.15399,1.15948,0
24.07.2020,1.15951,1.16574,1.1581,1.16549,0
26.07.2020,1.1642,1.1655,1.16394,1.16493,0
27.07.2020,1.16493,1.1781,1.16491,1.17678,0
28.07.2020,1.17676,1.17732,1.16984,1.17181,0
29.07.2020,1.17181,1.18054,1.17137,1.17806,0
30.07.2020,1.17801,1.18759,1.17306,1.18713,0
31.07.2020,1.18711,1.19083,1.17615,1.17757,0
02.08.2020,1.17703,1.17962,1.17675,1.17807,0
03.08.2020,1.1781,1.17884,1.16957,1.17598,0
04.08.2020,1.17598,1.18144,1.17209,1.18131,0
05.08.2020,1.18133,1.19044,1.17991,1.18717,0
06.08.2020,1.18717,1.19156,1.18176,1.18749,0
07.08.2020,1.18749,1.18816,1.1755,1.17862,0
09.08.2020,1.17863,1.17893,1.17729,1.17806,0
10.08.2020,1.17806,1.18002,1.17353,1.17355,0
11.08.2020,1.17356,1.18069,1.17216,1.17345,0
12.08.2020,1.17345,1.18157,1.17106,1.17936,0
13.08.2020,1.17936,1.18637,1.17931,1.18151,0
14.08.2020,1.18151,1.18499,1.17816,1.18411,0
16.08.2020,1.18389,1.18525,1.18264,1.18516,0
17.08.2020,1.18516,1.18805,1.18283,1.18742,0
18.08.2020,1.18742,1.19651,1.18738,1.19459,0
19.08.2020,1.19459,1.19523,1.183,1.18432,0
20.08.2020,1.18437,1.18706,1.18019,1.18692,0
21.08.2020,1.1869,1.18824,1.17538,1.17956,0
23.08.2020,1.17885,1.18062,1.17831,1.17977,0
24.08.2020,1.17977,1.18491,1.17837,1.17931,0
25.08.2020,1.1793,1.18429,1.17837,1.18337,0
26.08.2020,1.18337,1.184,1.17718,1.18396,0
27.08.2020,1.18398,1.1901,1.1762,1.18202,0
28.08.2020,1.18201,1.19193,1.18105,1.1902,0
30.08.2020,1.18933,1.19197,1.18899,1.19167,0
31.08.2020,1.19167,1.19656,1.18841,1.19363,0
01.09.2020,1.19364,1.20103,1.1901,1.19222,1.2
02.09.2020,1.19222,1.19235,1.1822,1.18453,0
03.09.2020,1.18456,1.18641,1.17885,1.18409,0
04.09.2020,1.18409,1.1865,1.17807,1.18376,0
06.09.2020,1.18443,1.18459,1.18313,1.18338,0
07.09.2020,1.18338,1.18482,1.1811,1.18183,0
08.09.2020,1.18183,1.18269,1.17568,1.17663,0
09.09.2020,1.17663,1.18331,1.17525,1.18032,0
10.09.2020,1.18032,1.19169,1.18002,1.18231,0
11.09.2020,1.18231,1.18736,1.18231,1.18458,0
13.09.2020,1.1834,1.18471,1.18332,1.18401,0
14.09.2020,1.184,1.18874,1.18316,1.18667,0
15.09.2020,1.18667,1.18998,1.18393,1.18416,0
16.09.2020,1.18416,1.18819,1.17871,1.18041,0
17.09.2020,1.18041,1.18557,1.17372,1.18467,0
